Row #,Species,Count,Location,S/P,Date,LocID,SubID
4039,Red-rumped Swallow,4,Gambela--Metu Road track,ET-GA,16 Dec 2014,L3219566,S24918369
4040,Sri Lanka Swallow,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4041,Striated Swallow,8,嘉義鰲鼓濕地IBA--東石自然生態展示館(Aogu Wetland IBA--Dongshih Nature and Ecology Exhibition Center),TW-CYQ,10 Mar 2018,L4195053,S43520363
4042,Lesser Striped-Swallow,9,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S24918370
4043,Rufous-chested Swallow,7,Kruger NP,ZA-MP,25 Sep 2015,L4060787,S26238773
4044,Mosque Swallow,1,Lake Boyo--northeast shore,ET-SN,09 Jan 2015,L3315102,S24918585
4045,South African Swallow,40,Suikerbosrand NR--northeast corner,ZA-GT,21 Sep 2015,L991671,S26215167
4046,Fairy Martin,6,"Rifle Creek, McLean Bridge Rd, Julatten",AU-QLD,01 Jan 2016,L2539053,S26565957
4047,Tree Martin,2,Bilen Lodge,ET-AF,08 Nov 2015,L3236312,S26043801
4048,Cliff Swallow,,Dutchess,US-NY,15 May 1900,L112605,S44995472
4049,Cave Swallow,1,San Blas (ciudad),MX-NAY,24 Nov 2006,L293392,S27879076
4050,Chestnut-collared Swallow,8,Sozoranga--vicinity (Zozoranga),EC-L,18 Dec 2007,L679144,S26162599
4051,Common House-Martin,150,Jemma Valley--Lemi escarpment,ET-AM,20 Dec 2014,L1550642,S24918392
4052,Asian House-Martin,3,さつま町--川内川--宮之城大橋(轟町) (Satsuma--Sendai River--Miyanojo-Ohashi Bridge (Todoromachi)),JP-46,20 Dec 2013,L2037394,S26147494
4053,Black Sawwing,12,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S24918345
4054,Gray-rumped Swallow,4,Kruger NP--Satara Camp,ZA-MP,17 Oct 2015,L949367,S26256983
4055,White-backed Swallow,4,Deniliquin Environs,AU-NSW,14 Jan 2016,L3225720,S26897087
4056,Fairy Flycatcher,3,Karoo NP,ZA-WC,18 Sep 2015,L922586,S26215172
4057,Gray-headed Canary-Flycatcher,,Horton Plains National Park,LK-2,05 Apr 2014,L4288330,S27680420
4058,Coal Tit,2,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S26147444
4059,Chestnut-bellied Tit,2,台中--谷關溫泉公園(Taichung--Guguan Hotspring Park),TW-TXG,12 Mar 2018,L5097796,S43637835
4060,Varied Tit,3,Okinawa - Route 2,JP-47,09 Dec 2013,L2460203,S26147394
4061,Marsh Tit,2,根室市--民宿風蓮 (Nemuro--Minshuku Furen),JP-01,28 Dec 2013,L1952852,S31164998
4062,Willow Tit,1,Karuizawa--Kumoba-ike,JP-20,15 Dec 2013,L2467656,S26147448
4063,Carolina Chickadee,,Land Between the Lakes (KY)--Trigg Co.,US-KY,31 May 2003,L676689,S28773316
4064,Black-capped Chickadee,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
4065,Mountain Chickadee,7,Mt. Evans,US-CO,15 Jul 2000,L728857,S28773330
4066,Mexican Chickadee,,Barfoot Park,US-AZ,17 May 2003,L128885,S27858102
4067,Chestnut-backed Chickadee,,Seal Rock State Wayside,US-OR,23 Mar 2001,L491606,S31531095
4068,Boreal Chickadee,,Cape Breton Highlands NP--Broad Cove,CA-NS,12 Jan 2005,L1018652,S31087900
4069,Gray-headed Chickadee,2,"12 km Sergelyakhskoye shosse, Yakutsk RU-Sakha (62.0330,129.6338)",RU-SA,06 Jul 2017,L6055459,S37989081
4070,Eurasian Blue Tit,17,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4071,Azure Tit,8,"RU - 52.307x106.422 - Jun 22, 2017 21:30",RU-BU,18 Jun 2017,L6004524,S37958945
4072,Bridled Titmouse,,Box Canyon,US-AZ,20 Jan 2002,L340405,S26160121
4073,Oak Titmouse,4,Happy Canyon Rd.,US-CA,05 Jan 2009,L367318,S27315547
4074,Juniper Titmouse,4,Colorado National Monument,US-CO,26 May 2001,L292404,S27858095
4075,Tufted Titmouse,,Dutchess,US-NY,15 May 1900,L112605,S44995472
4076,Black-crested Titmouse,,Laguna Atascosa National Wildlife Refuge,US-TX,08 Jun 2003,L4855982,S31087791
4077,Green-backed Tit,8,"New Central Cross-Island Highway, Sinyi Township TW-Taiwan (23.4778,120.8357)",TW-NAN,12 Mar 2018,L7055015,S43583853
4078,Great Tit,2,"RU - 52.307x106.422 - Jun 22, 2017 21:30",RU-BU,18 Jun 2017,L6004524,S37958945
4079,Cinereous Tit,,Nuwara Eliya area,LK-2,04 Apr 2014,L4288328,S27680430
4080,Japanese Tit,6,Bannadake Park,JP-47,08 Dec 2013,L4867882,S31164925
4081,Yellow Tit,2,"Dasyueshan Boulevard, Heping District TW-Taichung City (24.2446,120.9205)",TW-TXG,13 Mar 2018,L7059217,S43609635
4082,White-winged Black-Tit,2,Lake Langano--Simbo Lodge,ET-OR,27 Dec 2014,L3284689,S24918439
4083,Southern Black-Tit,3,Kruger NP,ZA-MP,25 Sep 2015,L4060787,S26238773
4084,Somali Tit,4,Sof Omar Caves,ET-OR,01 Jan 2015,L3160299,S24918510
4085,White-backed Black-Tit,1,Debre Libanos Monastery,ET-OR,19 Dec 2014,L1550645,S24918382
4086,Gray Tit,2,West Coast NP,ZA-WC,14 Sep 2015,L930821,S26215183
4087,Verdin,,Patagonia Lake State Park,US-AZ,25 May 2003,L129050,S27858021
4088,Eurasian Penduline-Tit,9,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4089,Chinese Penduline-Tit,9,Arasaki--reed beds area,JP-46,21 Dec 2013,L2480657,S26147501
4090,Mouse-colored Penduline-Tit,8,Bilen Lodge,ET-AF,22 Dec 2014,L3236312,S24918413
4091,African Penduline-Tit,1,Kruger NP,ZA-MP,25 Sep 2015,L4060787,S26238773
4092,Southern Penduline-Tit,2,West Coast NP,ZA-WC,14 Sep 2015,L930821,S26215183
4093,Long-tailed Tit,15,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S26147459
4094,Black-throated Tit,5,"Dahua Highway, Jhuci Township TW-Taiwan (23.4756,120.6896)",TW-CYQ,11 Mar 2018,L7055018,S43583872
4095,Bushtit,3,Chatfield State Park,US-CO,09 Mar 2001,L4317432,S27858512
4096,Eurasian Nuthatch,1,Karuizawa--Kumoba-ike,JP-20,15 Dec 2013,L2467656,S26147448
4097,Red-breasted Nuthatch,,Dutchess,US-NY,15 May 1900,L112605,S44995472
4098,White-breasted Nuthatch,,Dutchess,US-NY,15 May 1900,L112605,S44995472
4099,Pygmy Nuthatch,10,Genesee Mountain Park--south of I-70,US-CO,15 Apr 2001,L376533,S28773313
4100,Brown-headed Nuthatch,25,Ouachita NF--Blue Moon Wildlife and Fisheries Demonstration Area,US-AR,18 Dec 2003,L1458039,S31209525
4101,Velvet-fronted Nuthatch,,Kitulgala area,LK-9,27 Mar 2014,L4285654,S27666383
4102,Eurasian Treecreeper,1,根室市--根室市の南西の森 （立入禁止区域）(Nemuro--forest SW of Nemuro (restricted area)),JP-01,28 Dec 2013,L1558011,S26147547
4103,Brown Creeper,,Putnam,US-NY,01 Jun 1900,L112630,S44995348
4104,African Spotted-Creeper,1,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S24918486
4105,Rock Wren,1,Chatfield State Park,US-CO,17 Apr 2001,L4317432,S27858456
4106,Nightingale Wren,1,Virgen del Socorro,CR-A,31 Dec 2003,L436225,S30625709
4107,Scaly-breasted Wren,5,Reserva Mangaloma,EC-P,05 Apr 2006,L600104,S26162418
4108,Flutist Wren,10,La Escalera,VE-F,01 Jan 2007,L1151002,S26161396
4109,Wing-banded Wren,3,Cascada de San Rafael--Entrance road and trail to waterfall,EC-N,28 Apr 2006,L577535,S26162772
4110,Gray-mantled Wren,1,Reserva Mangaloma,EC-P,18 Apr 2006,L600104,S26162425
4111,Tooth-billed Wren,,Cristalino Jungle Lodge,BR-MT,09 Sep 2009,L4057506,S34813490
4112,Canyon Wren,1,Brush Hollow Reservoir,US-CO,03 Mar 2001,L338244,S27858160
4113,Sumichrast's Wren,1,Amatlán de los Reyes (pueblo),MX-VER,04 Jan 2006,L246149,S26225677
4114,Nava's Wren,2,Reserva de la Biosfera Selva El Ocote,MX-CHP,01 Apr 2015,L221278,S26233683
4115,House Wren,,Dutchess,US-NY,15 May 1900,L112605,S44995472
4116,Cobb's Wren,4,Carcass Island,FK-,08 Feb 2015,L843575,S26234088
4117,Rufous-browed Wren,1,Reserva Ecológica Huitepec,MX-CHP,08 Jan 2006,L285261,S26225830
4118,Ochraceous Wren,,PN Tapanti--Tapanti,CR-C,20 Dec 2003,L447854,S30625777
4119,Mountain Wren,2,Bellavista Cloud Forest Lodge,EC-P,16 Apr 2006,L468896,S26162773
4120,Tepui Wren,2,Cerro Roraima tripoint--Guyana,GY-CU,04 Jun 2008,L4850504,S31055385
4121,Eurasian Wren,1,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S26147444
4122,Pacific Wren,,Seal Rock State Wayside,US-OR,23 Mar 2001,L491606,S31531095
4123,Winter Wren,,Putnam,US-NY,01 Jun 1900,L112630,S44995348
4124,Timberline Wren,,Cerro de la Muerte km 89,CR-C,21 Dec 2003,L3824187,S30625772
4125,Sedge Wren,1,Fountain Creek Regional Park,US-CO,18 Oct 2003,L131389,S27858217
4126,Merida Wren,2,Hotel Los Frailes,VE-L,10 Jan 2007,L626693,S26161670
4127,Apolinar's Wren,1,Parque La Florida,CO-CUN,18 Jun 2010,L656882,S6578616
4128,Marsh Wren,,Putnam,US-NY,01 Jun 1900,L112630,S44995348
4129,Carolina Wren,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
4130,Bewick's Wren,1,Fort Lyon Wildlife Easement,US-CO,04 May 2001,L131602,S27858097
4131,White-headed Wren,1,Achiote Rd. (general location),PA-3,25 Mar 2009,L454695,S6591692
4132,Band-backed Wren,,PN Braulio Carrillo--Quebrada González,CR-SJ,26 Dec 2003,L441815,S30625736
4133,Gray-barred Wren,10,Camino La Cumbre--Oeste,MX-OAX,06 Jan 2006,L304462,S26225832
4134,Giant Wren,4,Carretera Puerto Arista-Boca del Cielo,MX-CHP,07 Jan 2006,L881369,S27879074
4135,Rufous-naped Wren,,PN Santa Rosa--Casona,CR-G,01 Jan 2004,L425676,S30625701
4136,Spotted Wren,1,Reserva de la Biosfera El Cielo--Valle Ovni,MX-TAM,29 Dec 2005,L1917264,S26254415
4137,Boucard's Wren,7,Carretera Teotitlan-Benito Juarez,MX-OAX,02 Apr 2013,L881391,S29396656
4138,Yucatan Wren,3,Ejido San Salvador,MX-YUC,20 Dec 2017,L3622236,S41224083
4139,Cactus Wren,,Hatch,US-NM,20 Jan 2002,L3999451,S26160119
4140,Stripe-backed Wren,10,Hato El Porvenir,VE-E,08 Jan 2007,L4052211,S26161658
4141,Fasciated Wren,2,Pacoche--Refugio de Vida Silvestre,EC-M,20 May 2006,L1208286,S26162595
4142,Bicolored Wren,2,Río Barragán,VE-E,13 Jan 2007,L1150864,S26161674
4143,Thrush-like Wren,2,"Tena--Parque Amazonico ""La Isla""",EC-N,03 Jun 2006,L858967,S26162636
4144,Sooty-headed Wren,4,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,16 Jun 2011,L603931,S26147683
4145,Black-bellied Wren,,road between La Gamba and Golfito,CR-P,24 Dec 2003,L1644590,S30625750
4146,Plain-tailed Wren,1,"Tandayapa--valle superior (Tandayapa<->Bellavista, upper valley)",EC-P,16 Apr 2006,L1477858,S26162639
4147,Inca Wren,8,Abra Málaga--Upper Temperate Forest (3400-3200m),PE-CUS,24 Mar 2011,L892338,S26254057
4148,Whiskered Wren,1,Tandayapa--pueblo y valle inferior (town and lower valley),EC-P,15 Apr 2006,L1396928,S26162601
4149,Moustached Wren,,Región Oceanía (Dept. Loreto),PE-MDD,30 Oct 2009,L492610,S27666844
4150,Coraya Wren,1,Jatun Sacha Biological Station,EC-N,04 Jun 2006,L471355,S26162439
4151,Rufous-breasted Wren,,PN Carara--Sendero La Meandrica,CR-P,06 Jan 2004,L442257,S30625683
4152,Spot-breasted Wren,10,Reserva de la Biosfera El Cielo--Camino a Alta Cima,MX-TAM,29 Dec 2005,L687995,S26225675
4153,Speckle-breasted Wren,3,Pacoche--Refugio de Vida Silvestre,EC-M,20 May 2006,L1208286,S26162595
4154,Happy Wren,3,PN Volcán Nevado de Colima--Carretera Volcán de Fuego,MX-JAL,19 Nov 2006,L305923,S26225827
4155,Black-throated Wren,1,La Selva (OTS Reserve)--entrance road,CR-H,27 Dec 2003,L1144831,S30625732
4156,Sinaloa Wren,4,Barranca del Agua,MX-COL,20 Nov 2006,L305926,S26225680
4157,Banded Wren,,PN Santa Rosa--Casona,CR-G,31 Dec 2003,L425676,S30625702
4158,Rufous-and-white Wren,,PN Carara--Sendero La Meandrica,CR-P,06 Jan 2004,L442257,S30625683
4159,Niceforo's Wren,,PN Gallineral,CO-SAN,02 Aug 2008,L714472,S27905392
4160,Stripe-breasted Wren,,PN Braulio Carrillo--Quebrada González,CR-SJ,26 Dec 2003,L441815,S30625736
4161,Stripe-throated Wren,1,Reserva Mangaloma,EC-P,08 May 2006,L600104,S26162761
4162,Cabanis's Wren,2,coffee plantation near Orosi,CR-C,20 Dec 2003,L3780702,S30625776
4163,Canebrake Wren,1,La Selva (OTS Reserve)--entrance road,CR-H,27 Dec 2003,L1144831,S30625732
4164,Isthmian Wren,,San Vito--aeropeurto y lagunas San Joaquin,CR-P,22 Dec 2003,L446379,S30625758
4165,Riverside Wren,,road between La Gamba and Golfito,CR-P,24 Dec 2003,L1644590,S30625750
4166,Bay Wren,2,Rio Frio res. site,CR-H,27 Dec 2003,L3846542,S30625729
4167,Superciliated Wren,2,Pacoche--Refugio de Vida Silvestre,EC-M,20 May 2006,L1208286,S26162595
4168,Buff-breasted Wren,2,Rio Panayacu,EC-U,19 Jun 2006,L4052396,S26162842
4169,Long-billed Wren,4,Ubatuba--Sítio Folha Seca,BR-SP,18 Nov 2015,L810752,S26235672
4170,Fawn-breasted Wren,1,Santa Cruz Botanical Gardens,BO-S,14 Aug 2013,L831297,S15100370
4171,Rufous Wren,1,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,29 Apr 2006,L1491931,S26224894
4172,Sharpe's Wren,3,"Tandayapa--valle superior (Tandayapa<->Bellavista, upper valley)",EC-P,15 Apr 2006,L1477858,S26162637
4173,Peruvian Wren,9,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S6591544
4174,Fulvous Wren,4,Abra Maruncunca (Valqui 7.3),PE-PUN,08 Nov 2009,L2293372,S27891713
4175,White-bellied Wren,2,Playa de Oro,MX-COL,21 Nov 2006,L305917,S26225632
4176,White-breasted Wood-Wren,,Wilson Botanical Garden (OTS Las Cruces),CR-P,22 Dec 2003,L441320,S30625757
4177,Bar-winged Wood-Wren,2,ACP Abra Patricia--Owlet Lodge,PE-AMA,18 Dec 2009,L1849237,S6591578
4178,Gray-breasted Wood-Wren,1,Kiri Lodge,CR-C,20 Dec 2003,L1126300,S30625778
4179,Hermit Wood-Wren,15,RNA El Dorado,CO-MAG,15 Jan 2014,L652746,S27889223
4180,Munchique Wood-Wren,5,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,28 Jul 2008,L604060,S27890598
4181,Chestnut-breasted Wren,1,Cascada de San Rafael--Entrance road and trail to waterfall,EC-N,28 Apr 2006,L577535,S26162772
4182,Song Wren,2,Reserva Mangaloma,EC-P,10 Apr 2006,L600104,S26162755
4183,Musician Wren,1,Gareno Lodge,EC-N,06 Jun 2006,L1051380,S26162751
4184,Collared Gnatwren,1,Ceima Cachivera,CO-VAU,11 Jun 2011,L1451759,S26147669
4185,Tawny-faced Gnatwren,,PN Braulio Carrillo--Quebrada González,CR-SJ,26 Dec 2003,L441815,S30625736
4186,Long-billed Gnatwren,,Esquinas Rainforest Lodge,CR-P,24 Dec 2003,L1026422,S30625748
4187,Blue-gray Gnatcatcher,,Dutchess,US-NY,15 May 1900,L112605,S44995472
4188,California Gnatcatcher,2,Lower Otay Reservoir--parking lot & boat ramp,US-CA,08 Jan 2009,L716927,S27315561
4189,Black-tailed Gnatcatcher,2,French Joe Canyon,US-AZ,14 Aug 2003,L290804,S27858148
4190,Black-capped Gnatcatcher,2,Patagonia Lake State Park,US-AZ,25 May 2003,L129050,S27858021
4191,White-lored Gnatcatcher,,PN Santa Rosa--Casona,CR-G,01 Jan 2004,L425676,S30625701
4192,Tropical Gnatcatcher,,Wilson Botanical Garden (OTS Las Cruces),CR-P,22 Dec 2003,L441320,S30625757
4193,Creamy-bellied Gnatcatcher,,PN Iguazú,AR-N,05 Aug 2012,L4324014,S27901972
4194,Guianan Gnatcatcher,2,Cristalino Jungle Lodge,BR-MT,08 Oct 2012,L4057506,S27892828
4195,Iquitos Gnatcatcher,1,RN Allpahuayo Mishana,PE-LOR,28 Dec 2009,L3633118,S6591589
4196,Slate-throated Gnatcatcher,2,Reserva Mangaloma,EC-P,20 Apr 2006,L600104,S26162757
4197,Masked Gnatcatcher,8,Rio Mizque Valley,BO-C,17 Aug 2013,L998867,S15100361
4198,Brown Dipper,1,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S26147459
4199,American Dipper,1,Chatfield State Park,US-CO,19 Nov 2000,L4317432,S27858436
4200,White-capped Dipper,1,Guango Lodge,EC-N,27 Apr 2006,L489428,S26162776
4201,Sombre Greenbul,20,Kirstenbosch Botanical Garden,ZA-WC,11 Sep 2015,L920289,S26215188
4202,Yellow-bellied Greenbul,2,Mkhuze Game Reserve,ZA-NL,27 Sep 2015,L1070004,S26215157
4203,Terrestrial Brownbul,5,Wilderness NP,ZA-WC,16 Sep 2015,L1144155,S26215178
4204,Northern Brownbul,6,Sof Omar Caves,ET-OR,01 Jan 2015,L3160299,S24918510
4205,Yellow-streaked Greenbul,4,Ngoye Forest,ZA-NL,30 Sep 2015,L1773493,S26215149
4206,Collared Finchbill,3,"New Central Cross-Island Highway, Sinyi Township TW-Taiwan (23.5572,120.8753)",TW-NAN,12 Mar 2018,L7057432,S43637825
4207,Black-capped Bulbul,,Kitulgala area,LK-9,26 Mar 2014,L4285654,S27666382
4208,Styan's Bulbul,28,"Yoyo Resort, Hengchun TW-Taiwan (21.9620,120.7634)",TW-PIF,11 Mar 2018,L7049229,S43550127
4209,Red-vented Bulbul,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4210,Red-whiskered Bulbul,3,Shibui Restaurant (SW 102nd Ave and Sunset Drive),US-FL,20 May 2012,L1547489,S31133001
4211,Light-vented Bulbul,2,国頭村--安田--(株)ピッグファーム沖縄 (Kunigami--Ada Pig Farm),JP-47,10 Dec 2013,L1484228,S26147400
4212,Common Bulbul,40,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
4213,Black-fronted Bulbul,4,Karoo NP,ZA-WC,18 Sep 2015,L922586,S26215172
4214,Cape Bulbul,5,Kirstenbosch Botanical Garden,ZA-WC,11 Sep 2015,L920289,S26215188
4215,Yellow-eared Bulbul,,Nuwara Eliya area,LK-2,04 Apr 2014,L4288328,S27680430
4216,White-browed Bulbul,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4217,Yellow-browed Bulbul,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4218,Black Bulbul,7,"Kenting National Forest Recreation Area, Hengchun TW-Taiwan (21.9590,120.8201)",TW-PIF,11 Mar 2018,L7049230,S43550129
4219,Square-tailed Bulbul,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4220,Brown-eared Bulbul,5,Bannadake Park,JP-47,08 Dec 2013,L4867882,S31164925
4221,Golden-crowned Kinglet,,Hammonasset Beach SP,US-CT,12 Oct 1998,L298379,S27878656
4222,Ruby-crowned Kinglet,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
4223,Goldcrest,3,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S26147467
4224,Flamecrest,2,玉山NP--石山(Yushan NP--Shishan),TW-NAN,12 Mar 2018,L2513386,S43583843
4225,Taiwan Cupwing,4,"Alishan Highway, Alishan Township TW-Taiwan (23.4984,120.7785)",TW-CYQ,12 Mar 2018,L7055017,S43583865
4226,Northern Crombec,2,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S24918370
4227,Red-faced Crombec,4,Lake Langano--Simbo Lodge,ET-OR,28 Dec 2014,L3284689,S31320315
4228,Somali Crombec,2,"Negele - Filtu Road, 32 km east of Negele",ET-SO,04 Jan 2015,L4412806,S28485805
4229,Cape Crombec,1,Karoo NP,ZA-WC,19 Sep 2015,L922586,S26215171
4230,Moustached Grass-Warbler,2,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
4231,Cape Grassbird,2,Boulders Beach,ZA-WC,12 Sep 2015,L936100,S26215187
4232,Victorin's Warbler,2,Sir Lowry's Pass,ZA-WC,15 Sep 2015,L972659,S26215182
4233,Asian Stubtail,1,Sokabara,JP-47,08 Dec 2013,L4867856,S31164864
4234,Rufous-faced Warbler,1,"Alishan Highway, Alishan Township TW-Taiwan (23.4984,120.7785)",TW-CYQ,12 Mar 2018,L7055017,S43583865
4235,Japanese Bush Warbler,3,Sokabara,JP-47,08 Dec 2013,L4867856,S31164864
4236,Manchurian Bush Warbler,1,"Kenting National Forest Recreation Area, Hengchun TW-Taiwan (21.9590,120.8201)",TW-PIF,11 Mar 2018,L7049230,S43550129
4237,Yellowish-bellied Bush Warbler,2,"New Central Cross-Island Highway, Sinyi Township TW-Taiwan (23.4778,120.8357)",TW-NAN,12 Mar 2018,L7055015,S43583853
4238,Yellow-throated Woodland-Warbler,3,Wilderness NP,ZA-WC,17 Sep 2015,L1144155,S26215174
4239,Brown Woodland-Warbler,2,Debre Libanos Monastery,ET-OR,19 Dec 2014,L1550645,S24918382
4240,Willow Warbler,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
4241,Common Chiffchaff,5,Lake Langano--Simbo Lodge,ET-OR,28 Dec 2014,L3284689,S31320315
4242,Dusky Warbler,1,Sokabara,JP-47,08 Dec 2013,L4867856,S31164864
4243,Radde's Warbler,2,Bolshoy Mamay ,RU-BU,16 Jun 2017,L5981066,S37619901
4244,Pallas's Leaf Warbler,2,Bolshoy Mamay ,RU-BU,16 Jun 2017,L5981066,S37619901
4245,Yellow-browed Warbler,1,Sokabara,JP-47,08 Dec 2013,L4867856,S31164864
4246,Arctic Warbler,3,Phelan Creek,US-AK,09 Jun 2013,L4864745,S31143895
4247,Green Warbler,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4248,Greenish Warbler,,Nuwara Eliya area,LK-2,06 Apr 2014,L4288328,S27680421
4249,Two-barred Warbler,3,Istomino,RU-BU,16 Jun 2017,L5981025,S37619755
4250,Large-billed Leaf Warbler,,Kitulgala area,LK-9,26 Mar 2014,L4285654,S27666382
4251,Island Leaf Warbler,2,Mokwam,ID-IJ,11 Jul 2009,L986185,S27885221
4252,Thick-billed Warbler,1,Кордон Протока Средняя (Protoka Srednyaya Field Station),RU-BU,18 Jun 2017,L6000642,S37716172
4253,Booted Warbler,4,Виноградовская Пойма (Vinogradovo Floodplains),RU-MOS,08 Jul 2017,L3703078,S38030104
4254,Eastern Olivaceous Warbler,1,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S24918345
4255,African Yellow-Warbler,1,Wakkerstroom area (Please be more specific),ZA-MP,23 Sep 2015,L930824,S26215162
4256,Upcher's Warbler,1,Debre Libanos Monastery,ET-OR,29 Oct 2015,L1550645,S26307349
4257,Sedge Warbler,6,Lake Ziway--southwest shore,ET-OR,29 Dec 2014,L1550649,S24918483
4258,Paddyfield Warbler,4,"RU-Republic of Buryatia-Ivolginskiy rayon (51.5578,106.9998)",RU-BU,20 Jun 2017,L6000687,S37716247
4259,Blyth's Reed Warbler,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
4260,Marsh Warbler,6,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4261,Eurasian Reed Warbler,4,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4262,African Reed Warbler,1,Bontebok NP,ZA-WC,16 Sep 2015,L941408,S26215179
4263,Lesser Swamp Warbler,,Lake Ziway--southwest shore,ET-OR,27 Dec 2014,L1550649,S31315959
4264,Great Reed Warbler,5,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4265,Oriental Reed Warbler,1,Sokabara,JP-47,08 Dec 2013,L4867856,S31164864
4266,Clamorous Reed Warbler,,Bundala National Park (General),LK-3,03 Apr 2014,L1078558,S27680429
4267,Australian Reed Warbler,3,Lake Wallace,AU-NSW,10 Jan 2016,L1073249,S26807424
4268,Little Grassbird,11,Fivebough Wetlands,AU-NSW,13 Jan 2016,L933518,S26868089
4269,Brown Songlark,1,Paddabilla Bore (aka Eulo Bore),AU-QLD,06 Jan 2016,L1650663,S26746040
4270,Tawny Grassbird,11,"Redford Rd, Caravonica",AU-QLD,01 Jan 2016,L2538058,S26567718
4271,Rufous Songlark,3,Capertee Valley between Coco Bridge and Glen Davis,AU-NSW,09 Jan 2016,L4146149,S26807556
4272,Fan-tailed Grassbird,5,near Sabie,ZA-MP,26 Sep 2015,L4812280,S30828177
4273,Barratt's Warbler,3,Sani Valley,ZA-NL,02 Oct 2015,L1123039,S26215142
4274,Cinnamon Bracken-Warbler,2,Gemessa Gedel,ET-AM,21 Dec 2014,L1550663,S24918399
4275,Knysna Warbler,2,Wilderness NP,ZA-WC,16 Sep 2015,L1144155,S26215178
4276,Little Rush-Warbler,6,Strandfontein WTP,ZA-WC,12 Sep 2015,L920374,S26215184
4277,Gray's Grasshopper-Warbler,1,"RU - 52.308x106.42 - Jun 22, 2017 21:29",RU-BU,18 Jun 2017,L6004522,S37958943
4278,Pallas's Grasshopper-Warbler,8,"RU-Republic of Buryatia-Baykal Ozero (52.1774,106.2564)",RU-BU,17 Jun 2017,L5983891,S37633913
4279,Lanceolated Warbler,3,Кордон Протока Средняя (Protoka Srednyaya Field Station),RU-BU,17 Jun 2017,L6000642,S37716171
4280,Eurasian River Warbler,1,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4281,Savi's Warbler,1,Лотошинский Рыбхоз (Lotoshino Fish Farm),RU-MOS,07 Jul 2017,L5674321,S38011809
4282,Baikal Bush Warbler,1,Bolshoy Mamay ,RU-BU,16 Jun 2017,L5981066,S37619901
4283,Taiwan Bush Warbler,1,"Alishan Highway, Alishan Township TW-Taiwan (23.4960,120.7979)",TW-CYQ,12 Mar 2018,L7055016,S43583859
4284,Sri Lanka Bush Warbler,,Nuwara Eliya area,LK-2,04 Apr 2014,L4288328,S27680430
4285,New Caledonian Grassbird,7,PePe's Thicketbird site,NC-,19 Dec 2015,L3887282,S26369932
4286,Black-capped Donacobius,6,Gareno Lodge,EC-N,08 Jun 2006,L1051380,S26162752
4287,Bar-throated Apalis,,West Coast NP,ZA-WC,14 Sep 2015,L930821,S26215183
