Row #,Species,Count,Location,S/P,Date,LocID,SubID
1999,Reddish-winged Bare-eye - Phlegopsis erythroptera,1,Yasuni Biological Research Station,EC-D,10 Jan 2011,L685430,S7430523
2000,Ocellated Antbird - Phaenostictus mcleannani,8,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
2001,Olive-crowned Crescentchest - Melanopareia maximiliani,1,Rio Mizque Valley,BO-C,17 Aug 2013,L998867,S14944250
2002,Marañon Crescentchest - Melanopareia maranonica,1,Bagua Chica (Valqui F7.1),PE-AMA,06 Jan 2010,L493593,S6083589
2003,Elegant Crescentchest - Melanopareia elegans,5,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
2004,Chestnut-belted Gnateater - Conopophaga aurita,1,Senda Cerro Guacamaya,CO-VAU,12 Jun 2011,L1193326,S8408936
2005,Ash-throated Gnateater - Conopophaga peruviana,1,Yasuni Biological Research Station,EC-D,07 Jan 2011,L685430,S7430520
2006,Slaty Gnateater - Conopophaga ardesiaca,3,Refugío Los Volcanes,BO-S,14 Aug 2013,L3401986,S14944065
2007,Undulated Antpitta - Grallaria squamigera,5,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
2008,Giant Antpitta - Grallaria gigantea,2,Refugio Paz de las Aves (Angel Paz),EC-P,26 Dec 2008,L674753,S4397658
2009,Moustached Antpitta - Grallaria alleni,2,Bellavista--camino a la estación científica (research station road),EC-P,25 Dec 2008,L627342,S4397732
2010,Scaled Antpitta - Grallaria guatimalensis,3,Milpe Bird Sanctuary,EC-P,01 Jan 2009,L493675,S4418861
2011,Plain-backed Antpitta - Grallaria haplonota,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
2012,Ochre-striped Antpitta - Grallaria dignissima,1,Yasuni Biological Research Station,EC-D,10 Jan 2011,L685430,S7430523
2013,Chestnut-crowned Antpitta - Grallaria ruficapilla,2,Cabañas San Isidro,EC-N,23 Nov 2008,L489454,S4345441
2014,Stripe-headed Antpitta - Grallaria andicolus,3,PN Huascarán--Abra Portachuelo,PE-ANC,23 Jan 2010,L688976,S6084236
2015,Jocotoco Antpitta - Grallaria ridgelyi,3,Reserva Tapichalaca,EC-Z,08 Jan 2010,L483255,S6083659
2016,Chestnut-naped Antpitta - Grallaria nuchalis,2,Guango Lodge,EC-N,08 Dec 2008,L489428,S4346846
2017,Pale-billed Antpitta - Grallaria carrikeri,2,Trocha Cresta de San Lorenzo,PE-AMA,17 Dec 2009,L1836581,S5980222
2018,Yellow-breasted Antpitta - Grallaria flavotincta,1,Refugio Paz de las Aves (Angel Paz),EC-P,26 Dec 2008,L674753,S4397658
2019,White-bellied Antpitta - Grallaria hypoleuca,1,Cabañas San Isidro,EC-N,29 Nov 2008,L489454,S4345445
2020,Rusty-tinged Antpitta - Grallaria przewalskii,6,Trocha Cresta de San Lorenzo,PE-AMA,17 Dec 2009,L1836581,S5980222
2021,Bay Antpitta - Grallaria capitalis,2,Senda Paty,PE-HUC,09 Dec 2009,L846540,S5877073
2022,Rufous Antpitta - Grallaria rufula,7,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
2023,Chestnut Antpitta - Grallaria blakei,1,Senda Paty,PE-HUC,09 Dec 2009,L846540,S5877073
2024,Tawny Antpitta - Grallaria quitensis,4,Reserva Ecológica Cayambe-Coca,EC-N,30 Nov 2008,L621682,S4346792
2025,Urrao Antpitta - Grallaria urraoensis,2,RNA Colibri del Sol (Dusky Starfrontlet Reserve),CO-ANT,20 Jun 2011,L751363,S8454785
2026,Rufous-faced Antpitta - Grallaria erythrotis,7,Siberia Crossroads,BO-S,18 Aug 2013,L999930,S14954665
2027,Streak-chested Antpitta - Hylopezus perspicillatus,3,Pipeline Road  (Camino del Oleoducto) General area,PA-3,24 Mar 2009,L454711,S4785287
2028,Masked Antpitta - Hylopezus auricularis,1,Riberalta--Hamburgo,BO-B,28 Aug 2013,L2337822,S15041638
2029,White-lored Antpitta - Hylopezus fulviventris,2,Reserva El Para,EC-N,14 Jan 2011,L820840,S7438824
2030,Thrush-like Antpitta - Myrmothera campanisona,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2031,Ochre-breasted Antpitta - Grallaricula flavirostris,1,Milpe Bird Sanctuary,EC-P,01 Jan 2009,L493675,S4418861
2032,Peruvian Antpitta - Grallaricula peruviana,1,Cabañas San Isidro,EC-N,15 Jan 2011,L489454,S7439576
2033,Ochre-fronted Antpitta - Grallaricula ochraceifrons,1,ACP Abra Patricia--Owlet Lodge,PE-AMA,18 Dec 2009,L1849237,S5994198
2034,Rusty-breasted Antpitta - Grallaricula ferrugineipectus,1,Senda Paty,PE-HUC,09 Dec 2009,L846540,S5877073
2035,Slate-crowned Antpitta - Grallaricula nana,2,Cabañas San Isidro,EC-N,25 Nov 2008,L489454,S4345460
2036,Crescent-faced Antpitta - Grallaricula lineifrons,4,Saraguro- Antenas Militares,EC-L,31 Dec 2010,L1053523,S7344321
2037,Chestnut-throated Huet-huet - Pteroptochos castaneus,2,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
2038,Black-throated Huet-huet - Pteroptochos tarnii,1,Lago Huillinco,CL-LL,06 Feb 2010,L774593,S5875531
2039,Moustached Turca - Pteroptochos megapodius,2,PN La Campana--Granizo,CL-VS,12 Feb 2010,L571160,S5906979
2040,White-throated Tapaculo - Scelorchilus albicollis,3,PN La Campana--Granizo,CL-VS,12 Feb 2010,L571160,S5906979
2041,Chucao Tapaculo - Scelorchilus rubecula,5,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
2042,Rusty-belted Tapaculo - Liosceles thoracicus,1,Cerros de Contamana,PE-LOR,05 Dec 2009,L846516,S5877069
2043,Ocellated Tapaculo - Acropternis orthonyx,1,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
2044,Crested Gallito - Rhinocrypta lanceolata,17,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2045,Sandy Gallito - Teledromas fuscus,24,Cafayate--Km 8 monte,AR-A,05 Aug 2013,L2308654,S14862224
2046,Ochre-flanked Tapaculo - Eugralla paradoxa,1,Lago Huillinco,CL-LL,06 Feb 2010,L774593,S5875531
2047,Ash-colored Tapaculo - Myornis senilis,3,Cordillera Guacamayos--Trail from parking area,EC-N,27 Nov 2008,L468859,S4346775
2048,Blackish Tapaculo - Scytalopus latrans,2,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
2049,Trilling Tapaculo - Scytalopus parvirostris,3,Senda Paty,PE-HUC,09 Dec 2009,L846540,S5877073
2050,Large-footed Tapaculo - Scytalopus macropus,1,Senda Paty,PE-HUC,09 Dec 2009,L846540,S5877073
2051,Long-tailed Tapaculo - Scytalopus micropterus,1,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
2052,Rufous-vented Tapaculo - Scytalopus femoralis,5,Senda Paty,PE-HUC,09 Dec 2009,L846540,S5877073
2053,White-crowned Tapaculo - Scytalopus atratus,1,Carretera La Cumbre,PE-PAS,22 Nov 2009,L846536,S5877054
2054,Bolivian Tapaculo - Scytalopus bolivianus,1,Refugío Los Volcanes,BO-S,14 Aug 2013,L3401986,S14944065
2055,Stiles's Tapaculo - Scytalopus stilesi,3,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,16 Jun 2011,L603931,S8440470
2056,Tatama Tapaculo - Scytalopus alvarezlopezi,3,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
2057,Nariño Tapaculo - Scytalopus vicinior,1,Bellavista--camino a la estación científica (research station road),EC-P,25 Dec 2008,L627342,S4397732
2058,Silvery-fronted Tapaculo - Scytalopus argentifrons,5,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
2059,Spillmann's Tapaculo - Scytalopus spillmanni,1,Cordillera Guacamayos--Trail from parking area,EC-N,27 Nov 2008,L468859,S4346775
2060,Chusquea Tapaculo - Scytalopus parkeri,2,Reserva Tapichalaca,EC-Z,08 Jan 2010,L483255,S6083659
2061,Magellanic Tapaculo - Scytalopus magellanicus,3,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
2062,Pale-bellied Tapaculo - Scytalopus griseicollis,10,PN Chingaza,CO-CUN,06 Jun 2011,L1185888,S8369226
2063,Neblina Tapaculo - Scytalopus altirostris,5,Bosque Unchog (Valqui D5.3),PE-HUC,10 Dec 2009,L602837,S5877075
2064,Ancash Tapaculo - Scytalopus affinis,4,PN Huascarán--Abra Portachuelo,PE-ANC,23 Jan 2010,L688976,S6084236
2065,Tschudi's Tapaculo - Scytalopus acutirostris,4,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
2066,Puna Tapaculo - Scytalopus simonsi,1,Corani Dam Area,BO-C,20 Aug 2013,L1008541,S14966900
2067,White-browed Tapaculo - Scytalopus superciliaris,2,El Infiernillo (AICA TU07),AR-T,07 Aug 2013,L838297,S14878539
2068,Dusky Tapaculo - Scytalopus fuscus,4,Lago Colbún,CL-ML,02 Feb 2010,L571417,S5853335
2069,Paramillo Tapaculo - Scytalopus canus,3,RNA Colibri del Sol (Dusky Starfrontlet Reserve),CO-ANT,20 Jun 2011,L751363,S8454785
2070,Paramo Tapaculo - Scytalopus opacus,1,Reserva Ecológica Cayambe-Coca,EC-N,30 Nov 2008,L621682,S4346792
2071,Diademed Tapaculo - Scytalopus schulenbergi,8,Chuspipata--upper Old Coroico Rd.,BO-L,26 Aug 2013,L998474,S15022436
2072,Rufous-capped Antthrush - Formicarius colma,1,Yasuni Biological Research Station,EC-D,10 Jan 2011,L685430,S7430523
2073,Black-faced Antthrush - Formicarius analis,1,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
2074,Black-headed Antthrush - Formicarius nigricapillus,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
2075,Rufous-breasted Antthrush - Formicarius rufipectus,1,Bellavista--camino a la estación científica (research station road),EC-P,25 Dec 2008,L627342,S4397732
2076,Short-tailed Antthrush - Chamaeza campanisona,8,Refugío Los Volcanes,BO-S,15 Aug 2013,L3401986,S14944068
2077,Striated Antthrush - Chamaeza nobilis,1,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
2078,Barred Antthrush - Chamaeza mollissima,1,Cabañas San Isidro,EC-N,25 Nov 2008,L489454,S4345460
2079,Tawny-throated Leaftosser - Sclerurus mexicanus,1,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
2080,Short-billed Leaftosser - Sclerurus rufigularis,1,Yasuni Biological Research Station,EC-D,10 Jan 2011,L685430,S7430523
2081,Black-tailed Leaftosser - Sclerurus caudacutus,2,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2082,Gray-throated Leaftosser - Sclerurus albigularis,2,Refugío Los Volcanes,BO-S,16 Aug 2013,L3401986,S14944079
2083,Coastal Miner - Geositta peruviana,1,Sitio Arqueológico Chao,PE-LAL,13 Jan 2010,L863282,S6084057
2084,Slender-billed Miner - Geositta tenuirostris,3,El Infiernillo (AICA TU07),AR-T,07 Aug 2013,L838297,S14878539
2085,Common Miner - Geositta cunicularia,1,Satipo Rd Lake,PE-JUN,24 Nov 2009,L846514,S5877056
2086,Thick-billed Miner - Geositta crassirostris,4,RN Lomas de Lachay,PE-LIM,22 Jan 2010,L490198,S6084235
2087,Rufous-banded Miner - Geositta rufipennis,7,Embalse El Yeso,CL-RM,13 Feb 2010,L516158,S5906924
2088,Grayish Miner - Geositta maritima,1,RN Lomas de Lachay,PE-LIM,27 Jan 2010,L490198,S6084242
2089,Dark-winged Miner - Geositta saxicolina,6,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,20 Nov 2009,L846513,S5877051
2090,Spot-throated Woodcreeper - Certhiasomus stictolaemus,1,Yasuni Biological Research Station,EC-D,10 Jan 2011,L685430,S7430523
2091,Olivaceous Woodcreeper - Sittasomus griseicapillus,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
2092,Long-tailed Woodcreeper - Deconychura longicauda,1,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,20 Dec 2009,L1652750,S5980298
2093,Tyrannine Woodcreeper - Dendrocincla tyrannina,1,Cabañas San Isidro,EC-N,24 Nov 2008,L489454,S4345442
2094,White-chinned Woodcreeper - Dendrocincla merula,1,RN Allpahuayo Mishana,PE-LOR,28 Dec 2009,L3633118,S5994202
2095,Ruddy Woodcreeper - Dendrocincla homochroa,1,Zona Arqueológica Cobá,MX-ROO,21 Dec 2012,L250111,S12342183
2096,Tawny-winged Woodcreeper - Dendrocincla anabatina,1,Zona Arqueológica Cobá,MX-ROO,21 Dec 2012,L250111,S12342183
2097,Plain-brown Woodcreeper - Dendrocincla fuliginosa,1,Milpe Bird Sanctuary,EC-P,27 Dec 2008,L493675,S4397696
2098,Wedge-billed Woodcreeper - Glyphorynchus spirurus,2,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2099,Cinnamon-throated Woodcreeper - Dendrexetastes rufigula,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
2100,Long-billed Woodcreeper - Nasica longirostris,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2101,Northern Barred-Woodcreeper - Dendrocolaptes sanctithomae,1,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
2102,Amazonian Barred-Woodcreeper - Dendrocolaptes certhia,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2103,Black-banded Woodcreeper - Dendrocolaptes picumnus,2,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
2104,Bar-bellied Woodcreeper - Hylexetastes stresemanni,1,Camino Mitù,CO-VAU,10 Jun 2011,L1193330,S8408937
2105,Strong-billed Woodcreeper - Xiphocolaptes promeropirhynchus,1,Cabañas San Isidro,EC-N,23 Nov 2008,L489454,S4345441
2106,Great Rufous Woodcreeper - Xiphocolaptes major,1,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2107,Striped Woodcreeper - Xiphorhynchus obsoletus,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2108,Ocellated Woodcreeper - Xiphorhynchus ocellatus,1,Yasuni Biological Research Station,EC-D,10 Jan 2011,L685430,S7430523
2109,Elegant Woodcreeper - Xiphorhynchus elegans,1,RN Allpahuayo Mishana,PE-LOR,29 Dec 2009,L3633118,S5994203
2110,Cocoa Woodcreeper - Xiphorhynchus susurrans,1,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
2111,Buff-throated Woodcreeper - Xiphorhynchus guttatus,1,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
2112,Ivory-billed Woodcreeper - Xiphorhynchus flavigaster,1,Yaax Che Jardín Botánico del Dr. Alfredo Barrera Marín,MX-ROO,19 Dec 2012,L2286958,S12324191
2113,Black-striped Woodcreeper - Xiphorhynchus lachrymosus,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
2114,Spotted Woodcreeper - Xiphorhynchus erythropygius,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
2115,Olive-backed Woodcreeper - Xiphorhynchus triangularis,1,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
2116,Straight-billed Woodcreeper - Dendroplex picus,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
2117,Red-billed Scythebill - Campylorhamphus trochilirostris,1,Clarita Botero,CO-TOL,01 Jul 2011,L1252498,S8500415
2118,Brown-billed Scythebill - Campylorhamphus pusillus,1,Milpe Bird Sanctuary,EC-P,27 Dec 2008,L493675,S4397696
2119,Scimitar-billed Woodcreeper - Drymornis bridgesii,4,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2120,Streak-headed Woodcreeper - Lepidocolaptes souleyetii,,PN Carara,CR-P,04 Jan 2006,L447761,S3704820
2121,Narrow-billed Woodcreeper - Lepidocolaptes angustirostris,2,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2122,Spot-crowned Woodcreeper - Lepidocolaptes affinis,3,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
2123,Montane Woodcreeper - Lepidocolaptes lacrymiger,2,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
2124,Duida Woodcreeper - Lepidocolaptes duidae,1,RN Allpahuayo Mishana,PE-LOR,28 Dec 2009,L3633118,S5994202
2125,Rondonia Woodcreeper - Lepidocolaptes fuscicapillus,1,Riberalta--Km 632 track,BO-B,31 Aug 2013,L2339147,S15059312
2126,Slender-billed Xenops - Xenops tenuirostris,2,Lago Yarinacocha,PE-UCA,07 Dec 2009,L846518,S5877070
2127,Plain Xenops - Xenops minutus,,PN Carara,CR-P,04 Jan 2006,L447761,S3704820
2128,Streaked Xenops - Xenops rutilans,2,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
2129,Point-tailed Palmcreeper - Berlepschia rikeri,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2130,Rufous-tailed Xenops - Microxenops milleri,1,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
2131,White-throated Treerunner - Pygarrhichas albogularis,18,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
2132,Rock Earthcreeper - Ochetorhynchus andaecola,2,San Miguel Polylepis forest,BO-C,21 Aug 2013,L1059424,S14976451
2133,Crag Chilia - Ochetorhynchus melanurus,3,Embalse El Yeso,CL-RM,12 Feb 2010,L516158,S5906914
2134,Buffy Tuftedcheek - Pseudocolaptes lawrencii,2,Mashpi Road,EC-P,27 Dec 2010,L1050442,S7318975
2135,Streaked Tuftedcheek - Pseudocolaptes boissonneautii,1,Cabañas San Isidro,EC-N,24 Nov 2008,L489454,S4345442
2136,Rusty-winged Barbtail - Premnornis guttuliger,3,ACP Abra Patricia--Owlet Lodge,PE-AMA,05 Jan 2010,L1849237,S6083587
2137,Bolivian Earthcreeper - Tarphonomus harterti,4,Rio Mizque Valley,BO-C,17 Aug 2013,L998867,S14944250
2138,Chaco Earthcreeper - Tarphonomus certhioides,4,Cafayate--Km 8 monte,AR-A,05 Aug 2013,L2308654,S14862224
2139,Pale-legged Hornero - Furnarius leucopus,11,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
2140,Lesser Hornero - Furnarius minor,5,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
2141,Rufous Hornero - Furnarius rufus,12,Parque Urbano,BO-S,02 Aug 2013,L2304701,S14840955
2142,Crested Hornero - Furnarius cristatus,12,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2143,Sharp-tailed Streamcreeper - Lochmias nematura,1,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,20 Dec 2009,L1652750,S5980298
2144,Wren-like Rushbird - Phleocryptes melanops,2,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,20 Nov 2009,L846513,S5877051
2145,Striated Earthcreeper - Geocerthia serrana,3,PN Huascarán--Abra Portachuelo,PE-ANC,23 Jan 2010,L688976,S6084236
2146,Scale-throated Earthcreeper - Upucerthia dumetaria,2,Embalse El Yeso,CL-RM,13 Feb 2010,L516158,S5906924
2147,Buff-breasted Earthcreeper - Upucerthia validirostris,3,Distrito Marcapomacocha,PE-JUN,28 Nov 2009,L490717,S5877063
2148,Buff-winged Cinclodes - Cinclodes fuscus,3,Laguna del Maule and environs,CL-ML,03 Feb 2010,L843341,S5853332
2149,Chestnut-winged Cinclodes - Cinclodes albidiventris,4,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
2150,Cream-winged Cinclodes - Cinclodes albiventris,20,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
2151,Stout-billed Cinclodes - Cinclodes excelsior,1,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
2152,White-bellied Cinclodes - Cinclodes palliatus,2,Distrito Marcapomacocha,PE-JUN,28 Nov 2009,L490717,S5877063
2153,White-winged Cinclodes - Cinclodes atacamensis,5,Distrito Marcapomacocha,PE-JUN,28 Nov 2009,L490717,S5877063
2154,Dark-bellied Cinclodes - Cinclodes patagonicus,1,Lago Colbún,CL-ML,03 Feb 2010,L571417,S5853336
2155,Surf Cinclodes - Cinclodes taczanowskii,1,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
2156,Seaside Cinclodes - Cinclodes nigrofumosus,1,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
2157,Dusky-cheeked Foliage-gleaner - Anabazenops dorsalis,2,Reserva El Para,EC-N,14 Jan 2011,L820840,S7438824
2158,Slaty-winged Foliage-gleaner - Philydor fuscipenne,3,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
2159,Rufous-rumped Foliage-gleaner - Philydor erythrocercum,1,Senda Cerro Guacamaya,CO-VAU,13 Jun 2011,L1193326,S8408939
2160,Chestnut-winged Foliage-gleaner - Philydor erythropterum,1,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
2161,Buff-fronted Foliage-gleaner - Philydor rufum,1,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
2162,Cinnamon-rumped Foliage-gleaner - Philydor pyrrhodes,1,Yasuni Biological Research Station,EC-D,12 Jan 2011,L685430,S7430525
2163,Scaly-throated Foliage-gleaner - Anabacerthia variegaticeps,5,Milpe Bird Sanctuary,EC-P,27 Dec 2008,L493675,S4397696
2164,Montane Foliage-gleaner - Anabacerthia striaticollis,1,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
2165,Lineated Foliage-gleaner - Syndactyla subalaris,1,Cabañas San Isidro,EC-N,25 Nov 2008,L489454,S4345460
2166,Buff-browed Foliage-gleaner - Syndactyla rufosuperciliata,2,Carretera La Cumbre,PE-PAS,22 Nov 2009,L846536,S5877054
2167,Bolivian Recurvebill - Syndactyla striata,4,Refugío Los Volcanes,BO-S,15 Aug 2013,L3401986,S14944068
2168,Chestnut-winged Hookbill - Ancistrops strigilatus,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2169,Ruddy Foliage-gleaner - Clibanornis rubiginosus,3,Reserva El Para,EC-N,14 Jan 2011,L820840,S7438824
2170,Uniform Treehunter - Thripadectes ignobilis,2,Milpe Bird Sanctuary,EC-P,24 Dec 2008,L493675,S4397695
2171,Flammulated Treehunter - Thripadectes flammulatus,2,Cordillera Guacamayos--Trail from parking area,EC-N,02 Dec 2008,L468859,S4346777
2172,Striped Treehunter - Thripadectes holostictus,1,Cabañas San Isidro,EC-N,25 Nov 2008,L489454,S4345460
2173,Streak-capped Treehunter - Thripadectes virgaticeps,1,Bellavista--camino a la estación científica (research station road),EC-P,25 Dec 2008,L627342,S4397732
2174,Streak-breasted Treehunter - Thripadectes rufobrunneus,2,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
2175,Black-billed Treehunter - Thripadectes melanorhynchus,2,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
2176,Chestnut-crowned Foliage-gleaner - Automolus rufipileatus,4,Camino Mitù,CO-VAU,10 Jun 2011,L1193330,S8408937
2177,Brown-rumped Foliage-gleaner - Automolus melanopezus,1,Yasuni Biological Research Station,EC-D,12 Jan 2011,L685430,S7430525
2178,Buff-throated Foliage-gleaner - Automolus ochrolaemus,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2179,Striped Woodhaunter - Automolus subulatus,1,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
2180,Olive-backed Foliage-gleaner - Automolus infuscatus,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
2181,Spotted Barbtail - Premnoplex brunnescens,,Monteverde,CR-P,08 Jan 2006,L311635,S3704818
2182,Ruddy Treerunner - Margarornis rubiginosus,,Monteverde,CR-P,08 Jan 2006,L311635,S3704818
2183,Fulvous-dotted Treerunner - Margarornis stellatus,5,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
2184,Pearled Treerunner - Margarornis squamiger,3,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
2185,Thorn-tailed Rayadito - Aphrastura spinicauda,40,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
2186,Des Murs's Wiretail - Sylviorthorhynchus desmursii,2,Lago Huillinco,CL-LL,06 Feb 2010,L774593,S5875531
2187,Brown-capped Tit-Spinetail - Leptasthenura fuliginiceps,5,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
2188,Tawny Tit-Spinetail - Leptasthenura yanacensis,3,San Miguel Polylepis forest,BO-C,21 Aug 2013,L1059424,S14976451
2189,Tufted Tit-Spinetail - Leptasthenura platensis,3,Cafayate--Km 8 monte,AR-A,05 Aug 2013,L2308654,S14862224
2190,Plain-mantled Tit-Spinetail - Leptasthenura aegithaloides,1,Lampa,CL-RM,01 Feb 2010,L779208,S5853333
2191,Rusty-crowned Tit-Spinetail - Leptasthenura pileata,5,Rio Chonta (Valqui F1.1),PE-CAJ,14 Jan 2010,L493415,S6084058
2192,Andean Tit-Spinetail - Leptasthenura andicola,5,PN El Cajas,EC-A,30 Dec 2010,L600072,S7344323
2193,Rufous-fronted Thornbird - Phacellodomus rufifrons,4,Bagua Chica (Valqui F7.1),PE-AMA,06 Jan 2010,L493593,S6083589
2194,Streak-fronted Thornbird - Phacellodomus striaticeps,2,Comarapa -- southwest road,BO-S,17 Aug 2013,L2328805,S14978090
2195,Little Thornbird - Phacellodomus sibilatrix,1,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2196,Chestnut-backed Thornbird - Phacellodomus dorsalis,4,Balsas Valley,PE-CAJ,15 Jan 2010,L863286,S6084060
2197,Spot-breasted Thornbird - Phacellodomus maculipectus,16,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
2198,White-browed Spinetail - Hellmayrea gularis,1,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
2199,Lark-like Brushrunner - Coryphistera alaudina,7,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2200,Creamy-breasted Canastero - Asthenes dorbignyi,6,Road to Huaylas,PE-ANC,24 Jan 2010,L863315,S6084237
2201,Berlepsch's Canastero - Asthenes berlepschi,3,Above Sorata,BO-L,25 Aug 2013,L2332934,S15012670
2202,Short-billed Canastero - Asthenes baeri,6,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
2203,Line-fronted Canastero - Asthenes urubambensis,1,Bosque Unchog (Valqui D5.3),PE-HUC,11 Dec 2009,L602837,S5877076
2204,Many-striped Canastero - Asthenes flammulata,1,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
2205,Junin Canastero - Asthenes virgata,3,Distrito Marcapomacocha,PE-JUN,28 Nov 2009,L490717,S5877063
2206,Scribble-tailed Canastero - Asthenes maculicauda,1,Represa Corani,BO-C,19 Aug 2013,L997594,S14961254
2207,Streak-backed Canastero - Asthenes wyatti,2,Antisana,EC-P,14 Jan 2009,L634343,S4461252
2208,Puna Canastero - Asthenes sclateri,1,El Infiernillo (AICA TU07),AR-T,07 Aug 2013,L838297,S14878539
