Row #,Species,Count,Location,S/P,Date,LocID,SubID
3833,Moss-backed Tanager,4,Mashpi Road,EC-P,27 Dec 2010,L1050442,S7318975
3834,Gold-ringed Tanager,2,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
3835,Hooded Mountain-Tanager,5,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
3836,Masked Mountain-Tanager,3,Gualaceo-Limon Road (areas above 2500 m),EC-S,01 Jan 2011,L1054022,S7348528
3837,Golden-backed Mountain-Tanager,1,Bosque Unchog (Valqui D5.3),PE-HUC,10 Dec 2009,L602837,S5877075
3838,Grass-green Tanager,3,Cordillera Guacamayos--Trail from parking area,EC-N,27 Nov 2008,L468859,S4346775
3839,Lacrimose Mountain-Tanager,1,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
3840,Scarlet-bellied Mountain-Tanager,5,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
3841,Blue-winged Mountain-Tanager,8,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
3842,Black-chinned Mountain-Tanager,7,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
3843,Buff-breasted Mountain-Tanager,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
3844,Chestnut-bellied Mountain-Tanager,3,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
3845,Rufous-bellied Mountain-Tanager,2,Liriuni-San Miguel--brushy gully,BO-C,21 Aug 2013,L2328533,S14976408
3846,Purplish-mantled Tanager,8,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,17 Jun 2011,L603931,S8440471
3847,Yellow-throated Tanager,5,Guacamayos Slope Road,EC-N,28 Nov 2008,L621558,S4346733
3848,Golden-collared Tanager,3,Bosque Unchog (Valqui D5.3),PE-HUC,12 Dec 2009,L602837,S5877077
3849,Golden-crowned Tanager,3,Gualaceo-Limon Road (areas above 2500 m),EC-S,01 Jan 2011,L1054022,S7348528
3850,Yellow-scarfed Tanager,5,Bosque Unchog (Valqui D5.3),PE-HUC,12 Dec 2009,L602837,S5877077
3851,Fawn-breasted Tanager,2,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
3852,Blue-and-yellow Tanager,1,Quito Teleferiqo,EC-P,14 Dec 2008,L622763,S4358686
3853,Glistening-green Tanager,2,Mashpi Road,EC-P,27 Dec 2010,L1050442,S7318975
3854,Orange-eared Tanager,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
3855,Multicolored Tanager,1,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,18 Jun 2011,L603931,S8440472
3856,Blue-gray Tanager,,PN Carara,CR-P,01 Jan 2006,L447761,S3704816
3857,Sayaca Tanager,35,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
3858,Yellow-winged Tanager,18,Above Mapastepec,MX-CHP,04 Jan 2013,L1865713,S12513210
3859,Palm Tanager,,PN Carara,CR-P,01 Jan 2006,L447761,S3704816
3860,Blue-capped Tanager,6,Bellavista--camino a la estación científica (research station road),EC-P,25 Dec 2008,L627342,S4397732
3861,Dotted Tanager,1,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,24 Dec 2009,L2273747,S5994200
3862,Rufous-throated Tanager,1,Milpe Bird Sanctuary,EC-P,24 Dec 2008,L493675,S4397695
3863,Speckled Tanager,2,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,16 Jun 2011,L603931,S8440470
3864,Yellow-bellied Tanager,4,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,19 Dec 2009,L1652750,S5980297
3865,Spotted Tanager,4,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
3866,Golden-naped Tanager,1,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
3867,Silvery Tanager,3,Carretera La Cumbre,PE-PAS,22 Nov 2009,L846536,S5877054
3868,Black-capped Tanager,3,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3869,Green-throated Tanager,2,ACP Abra Patricia--Owlet Lodge,PE-AMA,18 Dec 2009,L1849237,S5994198
3870,Azure-rumped Tanager,17,Mirador Rey Tepepul,GT-SO,09 May 2017,L3563985,S36697832
3871,Gray-and-gold Tanager,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
3872,Burnished-buff Tanager,2,Morro Calzada,PE-SAM,21 Dec 2009,L976328,S5980299
3873,Scrub Tanager,11,Laguna de Pedro Palo,CO-CUN,05 Jun 2011,L1156336,S8364873
3874,Masked Tanager,4,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,19 Dec 2009,L1652750,S5980297
3875,Golden-hooded Tanager,,PN Arenal,CR-A,11 Jan 2006,L325849,S3704819
3876,Blue-necked Tanager,7,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3877,Blue-and-black Tanager,4,Cordillera Guacamayos--Trail from parking area,EC-N,27 Nov 2008,L468859,S4346775
3878,Beryl-spangled Tanager,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3879,Metallic-green Tanager,2,Refugio Paz de las Aves (Angel Paz),EC-P,26 Dec 2008,L674753,S4397658
3880,Blue-browed Tanager,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3881,Plain-colored Tanager,6,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
3882,Turquoise Tanager,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
3883,Paradise Tanager,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3884,Opal-rumped Tanager,1,La Selva Lodge,EC-U,20 Dec 2008,L471722,S4374957
3885,Opal-crowned Tanager,2,RN Allpahuayo Mishana,PE-LOR,29 Dec 2009,L3633118,S5994203
3886,Bay-headed Tanager,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
3887,Golden-eared Tanager,2,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
3888,Saffron-crowned Tanager,3,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
3889,Flame-faced Tanager,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3890,Green-and-gold Tanager,3,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
3891,Blue-whiskered Tanager,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
3892,Golden Tanager,8,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
3893,Emerald Tanager,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
3894,Silver-throated Tanager,4,San Miguel de Los Bancos--Mirador Rio Blanco,EC-P,23 Dec 2008,L627341,S4397726
3895,Swallow Tanager,2,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3896,Black-faced Dacnis,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
3897,Yellow-bellied Dacnis,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
3898,Scarlet-thighed Dacnis,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
3899,Blue Dacnis,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
3900,Scarlet-breasted Dacnis,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
3901,Short-billed Honeycreeper,4,Cerros de Contamana,PE-LOR,05 Dec 2009,L846516,S5877069
3902,Shining Honeycreeper,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
3903,Purple Honeycreeper,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
3904,Red-legged Honeycreeper,,Puntarenas,CR-P,05 Jan 2006,L295309,S3704813
3905,Green Honeycreeper,,PN Carara,CR-P,04 Jan 2006,L447761,S3704820
3906,Golden-collared Honeycreeper,1,Cabañas San Isidro,EC-N,25 Nov 2008,L489454,S4345460
3907,Scarlet-browed Tanager,1,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
3908,Guira Tanager,1,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
3909,Yellow-backed Tanager,1,Yasuni Biological Research Station,EC-D,08 Jan 2011,L685430,S7430521
3910,Black-and-yellow Tanager,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
3911,Bicolored Conebill,1,Islas del Rio Amazonas de Iquitos,PE-LOR,30 Dec 2009,L853885,S5994204
3912,Pearly-breasted Conebill,2,Riberalta--Hamburgo,BO-B,28 Aug 2013,L2337822,S15041638
3913,Chestnut-vented Conebill,24,PN Calilegua,AR-Y,11 Aug 2013,L756209,S14915683
3914,Giant Conebill,2,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
3915,White-browed Conebill,5,Bosque Unchog (Valqui D5.3),PE-HUC,11 Dec 2009,L602837,S5877076
3916,Blue-backed Conebill,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
3917,Capped Conebill,1,Cabañas San Isidro,EC-N,25 Nov 2008,L489454,S4345460
3918,Rufous-browed Conebill,5,PN Chingaza,CO-CUN,06 Jun 2011,L1185888,S8369226
3919,Cinereous Conebill,2,"Quito--Parque La Carolina, Jardin Botanico",EC-P,17 Nov 2008,L618326,S4279942
3920,Tit-like Dacnis,4,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
3921,Chestnut-bellied Flowerpiercer,6,RNA Colibri del Sol (Dusky Starfrontlet Reserve),CO-ANT,20 Jun 2011,L751363,S8454785
3922,Glossy Flowerpiercer,2,Reserva Ecológica Cayambe-Coca,EC-N,30 Nov 2008,L621682,S4346792
3923,Moustached Flowerpiercer,17,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
3924,Black Flowerpiercer,3,"Quito--Parque La Carolina, Jardin Botanico",EC-P,17 Nov 2008,L618326,S4279942
3925,Black-throated Flowerpiercer,4,Satipo Rd Gynoxys forest,PE-JUN,24 Nov 2009,L846522,S5877029
3926,Gray-bellied Flowerpiercer,1,Represa Corani,BO-C,19 Aug 2013,L997594,S14961254
3927,White-sided Flowerpiercer,1,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
3928,Indigo Flowerpiercer,1,Mashpi Road,EC-P,27 Dec 2010,L1050442,S7318975
3929,Cinnamon-bellied Flowerpiercer,3,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
3930,Rusty Flowerpiercer,1,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
3931,Deep-blue Flowerpiercer,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3932,Bluish Flowerpiercer,1,Cabañas San Isidro,EC-N,24 Nov 2008,L489454,S4345442
3933,Masked Flowerpiercer,3,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
3934,Plushcap,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
3935,Black-backed Bush Tanager,2,Reserva Ecológica Cayambe-Coca,EC-N,30 Nov 2008,L621682,S4346792
3936,Black-hooded Sierra-Finch,7,San Miguel Polylepis forest,BO-C,21 Aug 2013,L1059424,S14976451
3937,Peruvian Sierra-Finch,12,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,20 Nov 2009,L846513,S5877051
3938,Gray-hooded Sierra-Finch,5,Laguna del Maule and environs,CL-ML,03 Feb 2010,L843341,S5853332
3939,Patagonian Sierra-Finch,5,MN Islotes de Puñihuil,CL-LL,05 Feb 2010,L571412,S5862506
3940,Mourning Sierra-Finch,10,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
3941,Band-tailed Sierra-Finch,5,RN Lomas de Lachay,PE-LIM,22 Jan 2010,L490198,S6084235
3942,White-winged Diuca-Finch,13,Distrito Marcapomacocha,PE-JUN,28 Nov 2009,L490717,S5877063
3943,Common Diuca-Finch,9,Lampa,CL-RM,01 Feb 2010,L779208,S5853333
3944,Plumbeous Sierra-Finch,3,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
3945,Ash-breasted Sierra-Finch,8,Calacalí--Sendero de la Virgen (Trail from shrine),EC-P,02 Jan 2009,L481210,S4418865
3946,Slaty Finch,1,ACP Abra Patricia--Owlet Lodge,PE-AMA,05 Jan 2010,L1849237,S6083587
3947,Black-crested Finch,8,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
3948,Gray-crested Finch,2,Old Cochabamba Highway -- dirt track east of Comarapa,BO-S,16 Aug 2013,L2322941,S14944114
3949,Cinereous Finch,1,Sitio Arqueológico Chao,PE-LAL,13 Jan 2010,L863282,S6084057
3950,Great Inca-Finch,5,Road to Huaylas,PE-ANC,24 Jan 2010,L863315,S6084237
3951,Rufous-backed Inca-Finch,4,Road to Huaylas,PE-ANC,24 Jan 2010,L863315,S6084237
3952,Gray-winged Inca-Finch,3,Balsas Valley,PE-CAJ,15 Jan 2010,L863286,S6084060
3953,Buff-bridled Inca-Finch,37,Balsas Valley,PE-CAJ,15 Jan 2010,L863286,S6084060
3954,Little Inca-Finch,6,Bagua Chica (Valqui F7.1),PE-AMA,06 Jan 2010,L493593,S6083589
3955,Drab Hemispingus,1,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
3956,Gray-hooded Bush Tanager,4,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
3957,Rufous-browed Hemispingus,2,Bosque Unchog (Valqui D5.3),PE-HUC,12 Dec 2009,L602837,S5877077
3958,Bolivian Warbling-Finch,8,Liriuni-San Miguel--brushy gully,BO-C,21 Aug 2013,L2328533,S14976408
3959,Rufous-sided Warbling-Finch,2,Old Cochabamba Highway -- plantcutter spot,BO-C,18 Aug 2013,L2324447,S14953574
3960,Cinnamon Warbling-Finch,170,Encalilla,AR-T,06 Aug 2013,L2310095,S14871351
3961,Black-and-rufous Warbling-Finch,1,Old Cochabamba Highway -- east of Comarapa,BO-S,16 Aug 2013,L2322937,S14944092
3962,Collared Warbling-Finch,1,Sitio Arqueológico Chao,PE-LAL,13 Jan 2010,L863282,S6084057
3963,Cochabamba Mountain-Finch,4,Liriuni-San Miguel--brushy gully,BO-C,21 Aug 2013,L2328533,S14976408
3964,Tucuman Mountain-Finch,8,El Infiernillo (AICA TU07),AR-T,07 Aug 2013,L838297,S14878539
3965,Bright-rumped Yellow-Finch,50,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
3966,Greater Yellow-Finch,8,Laguna del Maule and environs,CL-ML,03 Feb 2010,L843341,S5853332
3967,Greenish Yellow-Finch,5,Road to Huaylas,PE-ANC,24 Jan 2010,L863315,S6084237
3968,Saffron Finch,1,Achiote Rd. (general location),PA-3,25 Mar 2009,L454695,S4787548
3969,Grassland Yellow-Finch,3,Calacalí--Sendero de la Virgen (Trail from shrine),EC-P,02 Jan 2009,L481210,S4418865
3970,Raimondi's Yellow-Finch,1,RN Lomas de Lachay,PE-LIM,22 Jan 2010,L490198,S6084235
3971,Wedge-tailed Grass-Finch,7,Riberalta--Pampa San Lorenzo,BO-B,30 Aug 2013,L2339144,S15050530
3972,Great Pampa-Finch,6,Cafayate--Km 8 monte,AR-A,05 Aug 2013,L2308654,S14862224
3973,Blue-black Grassquit,,PN Carara,CR-P,01 Jan 2006,L447761,S3704816
3974,Lesson's Seedeater,16,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
3975,Lined Seedeater,1,Camino Mitù,CO-VAU,10 Jun 2011,L1193330,S8408937
3976,White-bellied Seedeater,1,Riberalta--Hamburgo,BO-B,30 Aug 2013,L2337822,S15050534
3977,Parrot-billed Seedeater,2,Sitio Arqueológico Chao,PE-LAL,12 Jan 2010,L863282,S6084056
3978,Chestnut-throated Seedeater,4,Bagua Chica (Valqui F7.1),PE-AMA,06 Jan 2010,L493593,S6083589
3979,Drab Seedeater,2,Bagua Chica (Valqui F7.1),PE-AMA,06 Jan 2010,L493593,S6083589
3980,Chestnut-bellied Seedeater,9,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3981,Thick-billed Seed-Finch,,PN Arenal,CR-A,11 Jan 2006,L325849,S3704819
3982,Chestnut-bellied Seed-Finch,2,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
3983,Variable Seedeater,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
3984,Caqueta Seedeater,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
3985,White-collared Seedeater,,PN Carara,CR-P,02 Jan 2006,L447761,S3704826
3986,White-naped Seedeater,2,Senda Cerro Guacamaya,CO-VAU,09 Jun 2011,L1193326,S8408935
3987,Black-and-white Seedeater,4,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
3988,Yellow-bellied Seedeater,33,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
3989,Double-collared Seedeater,1,PN Calilegua,AR-Y,11 Aug 2013,L756209,S14915683
3990,Band-tailed Seedeater,1,Quito--Parque Metropolitano Guangüiltagua,EC-P,19 Nov 2008,L615104,S4288672
3991,Plain-colored Seedeater,3,Quito--Parque Metropolitano Guangüiltagua,EC-P,19 Nov 2008,L615104,S4288672
3992,Paramo Seedeater,2,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
3993,Red-crested Finch,2,Maranon drive,PE-AMA,05 Jan 2010,L863238,S6083588
3994,Bananaquit,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
3995,Yellow-faced Grassquit,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
3996,Dull-colored Grassquit,2,Villa Rica,PE-PAS,21 Nov 2009,L846537,S5877053
3997,Black-faced Grassquit,1,Zapotén,DO-16,19 Mar 2012,L296437,S10215873
3998,Greater Antillean Bullfinch,7,P.N. Sierra de Baoruco--Near Park Sign,DO-10,18 Mar 2012,L296440,S10215771
3999,Yellow-shouldered Grosbeak,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
4000,Many-colored Chaco Finch,20,Taco Pozo -- South road,AR-G,09 Aug 2013,L2317432,S14915680
4001,Buff-throated Saltator,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
4002,Black-winged Saltator,6,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
4003,Black-headed Saltator,,PN Arenal,CR-A,10 Jan 2006,L325849,S3704822
4004,Grayish Saltator,,PN Arenal,CR-A,11 Jan 2006,L325849,S3704819
4005,Streaked Saltator,3,Ammo Dump Ponds,PA-3,24 Mar 2009,L1740339,S4785313
4006,Golden-billed Saltator,1,Runatullo,PE-JUN,25 Nov 2009,L846535,S5877059
4007,Slate-colored Grosbeak,1,Milpe Bird Sanctuary,EC-P,01 Jan 2009,L493675,S4418861
4008,Yellow-throated Chlorospingus,4,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
4009,Short-billed Chlorospingus,2,"Rio Bermejo, Napo",EC-N,26 Nov 2008,L2762059,S4346740
4010,Ashy-throated Chlorospingus,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
4011,Sooty-capped Chlorospingus,4,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
4012,Common Chlorospingus,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
4013,Dusky Chlorospingus,6,Bellavista--camino a la estación científica (research station road),EC-P,23 Dec 2008,L627342,S4397731
4014,Tumbes Sparrow,6,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
4015,Stripe-capped Sparrow,7,Taco Pozo -- NW road,AR-H,10 Aug 2013,L2317433,S14915684
4016,Rufous-winged Sparrow,4,Patagonia Lake State Park,US-AZ,21 Jul 2007,L129050,S3681760
4017,Cinnamon-tailed Sparrow,1,Tehuantepec highway scrub,MX-OAX,07 Jan 2013,L1874276,S12534186
4018,Stripe-headed Sparrow,5,Arriaga foothills,MX-CHP,07 Jan 2013,L1865637,S12534161
4019,Bridled Sparrow,8,Teotitlan de Valle -- general above town,MX-OAX,11 Jan 2013,L1880028,S12569441
4020,Botteri's Sparrow,5,Rustler Park,US-AZ,18 Jul 2007,L129069,S3681763
4021,Cassin's Sparrow,1,"Corn Hill, Truro",US-MA,19 May 2011,L745248,S8270952
4022,Bachman's Sparrow,1,Santee Coastal Reserve (fall and winter restricted access),US-SC,03 Jan 2012,L356505,S9487727
4023,Grasshopper Sparrow,,Barnstable,US-MA,10 Jun 2006,L111983,S3701914
4024,Grassland Sparrow,4,Riberalta--Pampa San Lorenzo,BO-B,30 Aug 2013,L2339144,S15050530
4025,Yellow-browed Sparrow,2,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
4026,Henslow's Sparrow,2,Voice of America MetroPark,US-OH,28 May 2007,L251187,S3703390
4027,LeConte's Sparrow,1,Cumberland Farms,US-MA,24 Oct 2009,L207360,S5463680
4028,Nelson's Sparrow,,Cumberland,US-ME,23 Jun 2006,L111945,S3703456
4029,Saltmarsh Sparrow,,Barnstable,US-MA,22 Jul 2005,L111983,S3703403
4030,Seaside Sparrow,,Monroe,US-FL,28 Jan 2005,L111131,S3704704
4031,Olive Sparrow,1,Playa Zipolite scrubby track,MX-OAX,09 Jan 2013,L1874783,S12550668
4032,Green-backed Sparrow,1,Zona Arqueológica Cobá,MX-ROO,21 Dec 2012,L250111,S12342183
4033,Black-striped Sparrow,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
4034,American Tree Sparrow,,Essex,US-MA,01 Jan 2005,L111987,S3701839
4035,Chipping Sparrow,,Parker River NWR,US-MA,29 Apr 2005,L129046,S3701668
4036,Clay-colored Sparrow,1,Parker River NWR,US-MA,17 Oct 2005,L129046,S3701604
4037,Black-chinned Sparrow,5,Cave Creek Canyon--South Fork,US-AZ,15 Jul 2007,L129099,S3681752
4038,Field Sparrow,,Parker River NWR,US-MA,22 Apr 2006,L129046,S3701634
4039,Brewer's Sparrow,13,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
4040,Black-throated Sparrow,2,Cochise,US-AZ,12 Jul 2007,L110857,S3681757
4041,Lark Sparrow,1,Barnstable,US-MA,10 Dec 2006,L111983,S3701855
4042,Lark Bunting,43,Green Valley,US-AZ,15 Jan 2007,L194126,S3681620
4043,Gray-browed Brushfinch,1,Guango Lodge,EC-N,09 Dec 2008,L489428,S4346847
4044,White-browed Brushfinch,12,PN Calilegua,AR-Y,11 Aug 2013,L756209,S14915683
4045,Orange-billed Sparrow,,Caño Negro--Río Frío,CR-A,12 Jan 2006,L1428330,S3704825
4046,Black-capped Sparrow,2,Via Jaen-San Ignacio--Las Juntas,PE-CAJ,07 Jan 2010,L2462138,S6083590
4047,Pectoral Sparrow,1,Cerro Urania,CO-VAU,08 Jun 2011,L1193327,S8408934
4048,Saffron-billed Sparrow,1,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
4049,Chestnut-capped Brushfinch,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
4050,Olive Finch,1,La Guatemala,EC-T,03 Jan 2011,L1058873,S7391449
4051,Fox Sparrow,,Middlesex,US-MA,27 Mar 2005,L111991,S3703422
4052,Dark-eyed Junco,,Manomet Inc.,US-MA,31 Aug 2004,L207383,S3701848
4053,Yellow-eyed Junco,2,Cave Creek Canyon--South Fork,US-AZ,14 Jul 2007,L129099,S3681755
4054,Rufous-collared Sparrow,,"Costa Rica, Carara, Arenal, Monteverde",CR-A,31 Dec 2005,L508496,S3704814
4055,White-crowned Sparrow,2,Plymouth,US-MA,15 Oct 2004,L131128,S3701900
4056,Golden-crowned Sparrow,,San Diego,US-CA,30 Nov 2004,L110991,S3704644
4057,Harris's Sparrow,1,"Baldpate Rd, Groveland",US-MA,24 Feb 2007,L4966245,S31878879
4058,White-throated Sparrow,,Manomet Inc.,US-MA,15 Sep 2004,L207383,S3701690
4059,Sagebrush Sparrow,2,Patagonia,US-AZ,18 Jan 2007,L130796,S3681618
4060,Bell's Sparrow,2,Baseline Rd & Salome Hwy Thrasher spot,US-AZ,23 Oct 2017,L280695,S40086387
4061,Vesper Sparrow,1,Plymouth,US-MA,15 Oct 2004,L131128,S3701900
4062,Savannah Sparrow,1,Parker River NWR,US-MA,12 Nov 2005,L129046,S3701674
4063,Song Sparrow,,Manomet Inc.,US-MA,31 Aug 2004,L207383,S3701848
4064,Lincoln's Sparrow,,Manomet Inc.,US-MA,13 May 2005,L207383,S3701938
4065,Swamp Sparrow,,Manomet Inc.,US-MA,30 Sep 2004,L207383,S3704710
4066,Large-footed Finch,2,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
4067,Canyon Towhee,2,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
4068,White-throated Towhee,16,Zona Arqueológica Monte Albán,MX-OAX,11 Jan 2013,L282510,S12566747
4069,Abert's Towhee,,Pima,US-AZ,14 Jan 2007,L110866,S3704678
4070,California Towhee,,Orange,US-CA,26 Nov 2004,L110984,S3704737
4071,White-eared Ground-Sparrow,6,Mirador Rey Tepepul,GT-SO,09 May 2017,L3563985,S36697832
4072,White-faced Ground-Sparrow,3,Antitlan Nature Reserve,GT-SO,07 May 2017,L1780952,S36644651
4073,Rusty Sparrow,3,Cerro Paquisis,GT-SO,08 May 2017,L4125641,S36717088
4074,Rufous-crowned Sparrow,2,Cave Creek Canyon--South Fork,US-AZ,15 Jul 2007,L129099,S3681752
4075,Green-tailed Towhee,,Parker River NWR,US-MA,11 Nov 2006,L129046,S3703481
4076,Spotted Towhee,3,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
4077,Eastern Towhee,,Manomet Inc.,US-MA,01 Sep 2004,L207383,S3701896
4078,Collared Towhee,1,Mex 175 Oaxaca-Tuxtepec Km 115-125,MX-OAX,13 Jan 2013,L1884075,S12593949
4079,Yellow-thighed Finch,9,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
4080,Rufous-capped Brushfinch,3,Mex 175 Oaxaca-Tuxtepec Km 115-125,MX-OAX,13 Jan 2013,L1884075,S12593949
4081,White-naped Brushfinch,1,Lagunas de Volcán,PA-4,22 Mar 2009,L454684,S4785252
4082,Moustached Brushfinch,3,Laguna de Pedro Palo,CO-CUN,05 Jun 2011,L1156336,S8364873
4083,White-headed Brushfinch,4,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
4084,Rufous-eared Brushfinch,2,PN Huascarán--Abra Portachuelo,PE-ANC,23 Jan 2010,L688976,S6084236
4085,Tricolored Brushfinch,4,Mindo Loma,EC-P,22 Dec 2008,L889462,S4397718
4086,Slaty Brushfinch,3,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
4087,Pale-naped Brushfinch,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
4088,Yellow-breasted Brushfinch,6,Cascada de Peguche,EC-I,09 Jan 2009,L633173,S4448864
4089,White-winged Brushfinch,2,Bellavista--camino a la estación científica (research station road),EC-P,25 Dec 2008,L627342,S4397732
4090,Bay-crowned Brushfinch,3,San Damian,PE-ANC,26 Jan 2010,L863311,S6084240
